code_muni,name_muni,abbrev_state,camargo_completo,cm_termico,cm_termico_codigo,cm_hidrico,cm_hidrico_codigo,cm_letra_seca,def_anual_mm,excedente_anual_mm,temp_anual_c,temp_mes_mais_frio_c,preenchido_por_vizinho
3148103.0,Patrocínio,MG,ST-MOi,ST,6.0,MO,4.0,i,329.9566714018584,678.5666571184993,21.105972,18.118334,False
3148202.0,Patrocínio do Muriaé,MG,TR-MOi,TR,7.0,MO,4.0,i,236.576663851738,379.600001513958,22.6275,18.82,False
3148301.0,Paula Cândido,MG,ST-MOi,ST,6.0,MO,4.0,i,197.85999846458435,481.7666752934456,19.595139,15.861667,False
3148400.0,Paulistas,MG,ST-MOi,ST,6.0,MO,4.0,i,206.54666763544083,385.3000031709671,20.182638,16.186666,False
3148509.0,Pavão,MG,TR-SEi,TR,7.0,SE,3.0,i,393.71666431427,106.19999957084656,23.666666,20.458334,False
3148608.0,Peçanha,MG,ST-MOi,ST,6.0,MO,4.0,i,206.1366676092148,392.1666612625122,19.937084,16.195,False
3148707.0,Pedra Azul,MG,ST-SEi,ST,6.0,SE,3.0,i,573.7133407592773,77.29999876022339,20.981388,17.978333,False
3148756.0,Pedra Bonita,MG,ST-MOi,ST,6.0,MO,4.0,i,150.1233334094286,453.9333392381668,18.428333,14.703333,False
3148806.0,Pedra do Anta,MG,ST-MOi,ST,6.0,MO,4.0,i,203.90666553378105,399.8333339095116,20.09375,16.238333,False
3148905.0,Pedra do Indaiá,MG,ST-MOi,ST,6.0,MO,4.0,i,245.09666362404823,573.3333265781403,20.137777,16.568333,False
3149002.0,Pedra Dourada,MG,ST-MOi,ST,6.0,MO,4.0,i,164.43999883532524,411.7000027894974,18.840834,15.115,False
3149101.0,Pedralva,MG,ST-MOi,ST,6.0,MO,4.0,i,198.35333401337263,684.3333443403244,19.282223,15.051666,False
3149150.0,Pedras de Maria da Cruz,MG,TR-SEi,TR,7.0,SE,3.0,i,655.4833288192749,56.900000259280205,24.84375,22.293333,False
3149200.0,Pedrinópolis,MG,ST-MOi,ST,6.0,MO,4.0,i,360.3033332675696,714.4666671529412,21.047777,18.258333,False
3149309.0,Pedro Leopoldo,MG,ST-MOi,ST,6.0,MO,4.0,i,330.03333991765976,482.8000068962574,21.409166,18.205,False
3149408.0,Pedro Teixeira,MG,ST-MOi,ST,6.0,MO,4.0,i,183.06333446502688,564.7666717171669,19.914028,16.696667,False
3149507.0,Pequeri,MG,ST-MOi,ST,6.0,MO,4.0,i,167.52666473388672,575.7666817903519,20.301666,17.06,False
3149606.0,Pequi,MG,ST-MOi,ST,6.0,MO,4.0,i,322.2166597247124,488.2333162873984,21.122223,17.838333,False
3149705.0,Perdigão,MG,ST-MOi,ST,6.0,MO,4.0,i,276.5266733467579,523.4666671156883,20.900278,17.408333,False
3149804.0,Perdizes,MG,ST-MOi,ST,6.0,MO,4.0,i,313.9233312867582,749.1000086814165,20.730972,17.75,False
3149903.0,Perdões,MG,ST-MOi,ST,6.0,MO,4.0,i,228.01666843891144,686.9000006914139,20.224028,16.486666,False
3149952.0,Periquito,MG,TR-MOi,TR,7.0,MO,4.0,i,311.2133319377899,247.90000036358836,23.849167,20.796667,False
3150000.0,Pescador,MG,TR-SEi,TR,7.0,SE,3.0,i,334.2966685295105,169.1999980211258,23.526112,20.43,False
3150109.0,Piau,MG,ST-MOi,ST,6.0,MO,4.0,i,210.0466661453247,536.3666675686836,21.06611,17.848333,False
3150158.0,Piedade de Caratinga,MG,ST-MOi,ST,6.0,MO,4.0,i,172.98000419139862,374.9000025987625,19.245556,15.763333,False
3150208.0,Piedade de Ponte Nova,MG,ST-MOi,ST,6.0,MO,4.0,i,218.77666679024696,357.16666436195374,21.682917,18.055,False
3150307.0,Piedade do Rio Grande,MG,ST-MOi,ST,6.0,MO,4.0,i,232.6866630315781,648.3333441317081,19.519444,16.136667,False
3150406.0,Piedade dos Gerais,MG,ST-MOi,ST,6.0,MO,4.0,i,225.90666818618772,623.4000065028667,19.608194,16.371666,False
3150505.0,Pimenta,MG,ST-MOi,ST,6.0,MO,4.0,i,224.10999763663855,631.4999921321869,19.882778,16.1,False
3150539.0,Pingo-D'água,MG,TR-MOi,TR,7.0,MO,4.0,i,270.8733329772949,270.199994713068,22.96125,19.731667,True
3150570.0,Pintópolis,MG,TR-SEi,TR,7.0,SE,3.0,i,539.7133269309998,157.03333600237966,23.8675,20.82,False
3150604.0,Piracema,MG,ST-MOi,ST,6.0,MO,4.0,i,249.16667139530185,589.4333342313766,20.524445,17.17,False
3150703.0,Pirajuba,MG,TR-MOi,TR,7.0,MO,4.0,i,392.640001296997,591.3000003099442,23.446388,20.336666,False
3150802.0,Piranga,MG,ST-MOi,ST,6.0,MO,4.0,i,194.12333285808563,484.2999995648861,20.040556,16.391666,False
3150901.0,Piranguçu,MG,TE-UMi,TE,4.0,UM,6.0,i,135.25666442513466,828.5999950170517,17.50361,13.198334,False
3151008.0,Piranguinho,MG,ST-MOi,ST,6.0,MO,4.0,i,202.8099971506745,661.7333298921585,19.823334,15.668333,False
3151107.0,Pirapetinga,MG,TR-MOi,TR,7.0,MO,4.0,i,220.5966675579548,410.5666630268097,22.321388,18.535,False
3151206.0,Pirapora,MG,TR-SEi,TR,7.0,SE,3.0,i,536.7466721534729,178.56666558235884,23.396389,20.096666,False
3151305.0,Piraúba,MG,ST-MOi,ST,6.0,MO,4.0,i,237.1166684627533,456.9666678607464,21.642221,18.266666,False
3151404.0,Pitangui,MG,ST-MOi,ST,6.0,MO,4.0,i,324.56666481494904,473.7666693478823,21.505972,18.163334,False
3151503.0,Piumhi,MG,ST-MOi,ST,6.0,MO,4.0,i,228.9366686940193,708.0333455204964,19.538473,15.815,True
3151602.0,Planura,MG,TR-MOi,TR,7.0,MO,4.0,i,404.1933322548866,550.4333220124245,23.699722,20.585,False
3151701.0,Poço Fundo,MG,ST-MOi,ST,6.0,MO,4.0,i,200.9133314937353,730.9666644334793,20.099861,16.326666,False
3151800.0,Poços de Caldas,MG,ST-MOi,ST,6.0,MO,4.0,i,220.05666409432888,849.433321595192,18.348888,14.783334,False
3151909.0,Pocrane,MG,TR-MOi,TR,7.0,MO,4.0,i,291.8499975204468,210.2333309650421,23.49611,20.353333,False
3152006.0,Pompéu,MG,TR-MOi,TR,7.0,MO,4.0,i,385.8499963283539,392.93333058059216,22.025278,18.713333,False
3152105.0,Ponte Nova,MG,ST-MOi,ST,6.0,MO,4.0,i,223.76333245635035,389.4666638970375,21.197361,17.495,False
3152131.0,Ponto Chique,MG,TR-SEi,TR,7.0,SE,3.0,i,514.7166695594788,191.03333012014627,23.716389,20.608334,False
3152170.0,Ponto dos Volantes,MG,TR-SEi,TR,7.0,SE,3.0,i,588.0166673660278,124.93333116173744,22.444584,19.125,False
3152204.0,Porteirinha,MG,TR-SEi,TR,7.0,SE,3.0,i,660.4833374023438,60.50000002980232,23.931667,21.043333,False
3152303.0,Porto Firme,MG,ST-MOi,ST,6.0,MO,4.0,i,211.3933306019753,444.7333291172981,20.4125,16.66,False
3152402.0,Poté,MG,TR-SEi,TR,7.0,SE,3.0,i,382.9599924087525,180.49999833106995,22.415138,19.158333,False
3152501.0,Pouso Alegre,MG,ST-MOi,ST,6.0,MO,4.0,i,199.99666793644428,710.5999997854233,20.045694,16.116667,False
3152600.0,Pouso Alto,MG,ST-MOi,ST,6.0,MO,4.0,i,200.39666528999803,722.2000094652176,18.712639,14.405,False
3152709.0,Prados,MG,ST-MOi,ST,6.0,MO,4.0,i,236.51000428199768,583.3000103533268,19.767082,16.383333,False
3152808.0,Prata,MG,TR-MOi,TR,7.0,MO,4.0,i,418.9366669654846,568.4666658937931,23.197777,20.016666,False
3152907.0,Pratápolis,MG,ST-MOi,ST,6.0,MO,4.0,i,288.8866710625589,680.3000164031982,21.047638,17.413334,False
3153004.0,Pratinha,MG,ST-MOi,ST,6.0,MO,4.0,i,235.15999856591225,733.6333229243755,19.279167,16.011667,False
3153103.0,Presidente Bernardes,MG,ST-MOi,ST,6.0,MO,4.0,i,202.5000001192093,468.9333339333534,20.165,16.476667,False
3153202.0,Presidente Juscelino,MG,ST-MOi,ST,6.0,MO,4.0,i,439.86667013168335,311.83333100378513,21.86625,18.373333,False
3153301.0,Presidente Kubitschek,MG,ST-MOi,ST,6.0,MO,4.0,i,217.75333526358008,501.1000041812658,18.884445,15.556666,False
3153400.0,Presidente Olegário,MG,TR-MOi,TR,7.0,MO,4.0,i,355.2133326563053,527.7666687369347,22.31986,19.526667,False
3153509.0,Alto Jequitibá,MG,ST-MOi,ST,6.0,MO,4.0,i,164.4466679096222,362.5333309173584,18.717222,15.05,False
3153608.0,Prudente de Morais,MG,ST-MOi,ST,6.0,MO,4.0,i,343.6766622662544,479.3333277702332,21.29875,17.965,False
3153707.0,Quartel Geral,MG,TR-MOi,TR,7.0,MO,4.0,i,314.17666828632355,473.56666024029255,22.018194,18.521667,False
3153806.0,Queluzito,MG,ST-MOi,ST,6.0,MO,4.0,i,216.303328037262,559.5000109672546,19.565556,16.27,True
3153905.0,Raposos,MG,ST-MOi,ST,6.0,MO,4.0,i,225.85000096913427,576.1333299875259,20.18111,17.048334,False
3154002.0,Raul Soares,MG,ST-MOi,ST,6.0,MO,4.0,i,230.84666752815247,310.233334004879,21.801666,18.35,False
3154101.0,Recreio,MG,TR-MOi,TR,7.0,MO,4.0,i,234.78999815136197,396.533336520195,22.666527,18.923334,False
3154150.0,Reduto,MG,ST-MOi,ST,6.0,MO,4.0,i,177.82333362102509,330.16666728258133,19.887083,16.285,False
3154200.0,Resende Costa,MG,ST-MOi,ST,6.0,MO,4.0,i,215.9700019359589,686.6333314478397,18.971806,15.706667,False
3154309.0,Resplendor,MG,TR-MOi,TR,7.0,MO,4.0,i,310.10666704177856,203.66666507720947,23.8125,20.813334,False
3154408.0,Ressaquinha,MG,ST-MOi,ST,6.0,MO,4.0,i,203.90333342552185,607.0999893546104,18.817638,15.798333,False
3154457.0,Riachinho,MG,TR-MOi,TR,7.0,MO,4.0,i,483.529993057251,242.63333424553275,23.6675,20.805,False
3154507.0,Riacho dos Machados,MG,ST-SEi,ST,6.0,SE,3.0,i,527.5233335494995,74.46666626632214,21.279167,18.055,False
3154606.0,Ribeirão das Neves,MG,ST-MOi,ST,6.0,MO,4.0,i,287.0500023663044,553.6666633188725,20.987362,17.95,False
3154705.0,Ribeirão Vermelho,MG,ST-MOi,ST,6.0,MO,4.0,i,230.02666974067688,672.4999980330467,20.270138,16.513332,False
3154804.0,Rio Acima,MG,ST-MOi,ST,6.0,MO,4.0,i,224.64333229139447,549.3999987095594,20.244862,16.988333,False
3154903.0,Rio Casca,MG,TR-MOi,TR,7.0,MO,4.0,i,234.91000175476077,328.03333842754364,22.205278,18.685,False
3155009.0,Rio Doce,MG,ST-MOi,ST,6.0,MO,4.0,i,203.90666879713532,395.6666665971279,21.0475,17.368334,False
3155108.0,Rio do Prado,MG,ST-SEi,ST,6.0,SE,3.0,i,364.4300022125244,101.43333458900452,21.29625,18.291666,False
3155207.0,Rio Espera,MG,ST-MOi,ST,6.0,MO,4.0,i,189.09666610090065,518.6999903321266,20.090694,16.635,False
3155306.0,Rio Manso,MG,ST-MOi,ST,6.0,MO,4.0,i,237.79667019844052,618.7000118494034,20.112223,16.9,False
3155405.0,Rio Novo,MG,ST-MOi,ST,6.0,MO,4.0,i,220.4366635233164,491.93333953619,21.382917,18.063334,False
3155504.0,Rio Paranaíba,MG,ST-MOi,ST,6.0,MO,4.0,i,278.1700032353401,615.2666761130095,20.498472,17.363333,False
3155603.0,Rio Pardo de Minas,MG,ST-SEi,ST,6.0,SE,3.0,i,600.0866746902466,162.46666723117232,20.867779,17.678333,False
3155702.0,Rio Piracicaba,MG,ST-MOi,ST,6.0,MO,4.0,i,181.17000141739845,477.2000072300434,20.43389,16.791666,False
3155801.0,Rio Pomba,MG,ST-MOi,ST,6.0,MO,4.0,i,224.326666623354,491.4999926686287,21.35,17.976667,False
3155900.0,Rio Preto,MG,ST-MOi,ST,6.0,MO,4.0,i,172.15333437919617,571.1666705012321,19.210278,15.888333,False
3156007.0,Rio Vermelho,MG,ST-MOi,ST,6.0,MO,4.0,i,228.8299981355667,337.3666655868292,20.417778,16.59,False
3156106.0,Ritápolis,MG,ST-MOi,ST,6.0,MO,4.0,i,233.1333290338516,699.7666821777821,19.105555,15.778334,False
3156205.0,Rochedo de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,206.9599998220801,495.3000019192696,21.556805,18.211666,False
3156304.0,Rodeiro,MG,ST-MOi,ST,6.0,MO,4.0,i,247.51666951179504,427.5666609704495,21.814861,18.451666,False
3156403.0,Romaria,MG,ST-MOi,ST,6.0,MO,4.0,i,366.660002335906,723.8333430811763,20.769444,17.946667,False
3156452.0,Rosário da Limeira,MG,ST-MOi,ST,6.0,MO,4.0,i,181.186665892601,446.5666652917862,19.44375,15.696667,False
3156502.0,Rubelita,MG,TR-SEi,TR,7.0,SE,3.0,i,639.1700010299683,152.29999996349216,22.907917,19.668333,False
3156601.0,Rubim,MG,TR-SEi,TR,7.0,SE,3.0,i,456.6600036621094,70.99999845027924,22.858194,19.775,False
3156700.0,Sabará,MG,ST-MOi,ST,6.0,MO,4.0,i,249.66666706092656,558.6333301961422,20.487638,17.465,False
3156809.0,Sabinópolis,MG,ST-MOi,ST,6.0,MO,4.0,i,193.94666714966297,440.9999989271164,19.976667,16.053333,False
3156908.0,Sacramento,MG,ST-MOi,ST,6.0,MO,4.0,i,285.47666127979755,816.3333281874657,19.530972,16.615,False
3157005.0,Salinas,MG,TR-SEi,TR,7.0,SE,3.0,i,641.166669845581,144.90000315010548,22.438194,19.211666,False
3157104.0,Salto da Divisa,MG,TR-SEi,TR,7.0,SE,3.0,i,539.946662902832,61.20000076293945,24.65375,21.565,False
3157203.0,Santa Bárbara,MG,ST-MOi,ST,6.0,MO,4.0,i,184.1500025615096,531.4666737020016,20.402222,16.906666,False
3157252.0,Santa Bárbara do Leste,MG,TE-UMi,TE,4.0,UM,6.0,i,141.40000048279762,433.6999982595444,17.989584,14.416667,False
3157278.0,Santa Bárbara do Monte Verde,MG,ST-MOi,ST,6.0,MO,4.0,i,176.77333343029022,489.233330309391,19.719028,16.451666,False
3157302.0,Santa Bárbara do Tugúrio,MG,ST-MOi,ST,6.0,MO,4.0,i,194.12333464622495,604.4999940991402,20.315695,17.133333,False
3157336.0,Santa Cruz de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,244.1600019931793,614.2333287298679,19.935,16.441668,False
3157377.0,Santa Cruz de Salinas,MG,ST-SEi,ST,6.0,SE,3.0,i,628.2366638183594,118.6999982893467,21.4775,18.276667,False
3157401.0,Santa Cruz do Escalvado,MG,ST-MOi,ST,6.0,MO,4.0,i,216.5933340787888,361.3333330452442,21.61875,17.966667,False
3157500.0,Santa Efigênia de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,211.41999983787537,387.3666740655899,20.61111,17.053333,False
3157609.0,Santa Fé de Minas,MG,TR-SEi,TR,7.0,SE,3.0,i,496.0233299732208,186.0333330817521,23.5075,20.36,False
3157658.0,Santa Helena de Minas,MG,TR-SEi,TR,7.0,SE,3.0,i,404.336669921875,124.5999995470047,22.703194,19.533333,False
3157708.0,Santa Juliana,MG,ST-MOi,ST,6.0,MO,4.0,i,324.5833304822445,772.0000013411045,20.324167,17.546667,False
3157807.0,Santa Luzia,MG,ST-MOi,ST,6.0,MO,4.0,i,298.1533361673355,457.1666684746742,21.453888,18.245,False
3157906.0,Santa Margarida,MG,ST-MOi,ST,6.0,MO,4.0,i,173.14666664600372,381.6666724681854,19.364445,15.646667,False
3158003.0,Santa Maria de Itabira,MG,ST-MOi,ST,6.0,MO,4.0,i,188.8933286136016,509.3999946117401,20.200138,16.511667,False
3158102.0,Santa Maria do Salto,MG,TR-SEv,TR,7.0,SE,3.0,v,421.5066642761231,68.7000002861023,22.03375,19.168333,False
3158201.0,Santa Maria do Suaçuí,MG,TR-MOi,TR,7.0,MO,4.0,i,279.8433346748352,244.16666480898857,22.099583,18.556667,False
3158300.0,Santana da Vargem,MG,ST-MOi,ST,6.0,MO,4.0,i,228.22666576504707,596.066672027111,20.153334,16.18,False
3158409.0,Santana de Cataguases,MG,TR-MOi,TR,7.0,MO,4.0,i,229.553337931633,420.83333337306976,22.256945,18.74,False
3158508.0,Santana de Pirapama,MG,ST-MOi,ST,6.0,MO,4.0,i,363.0466678142548,388.9333366304636,21.40875,17.788334,False
3158607.0,Santana do Deserto,MG,ST-MOi,ST,6.0,MO,4.0,i,163.39666533470154,551.4000024199486,20.924305,17.606667,False
3158706.0,Santana do Garambéu,MG,ST-MOi,ST,6.0,MO,4.0,i,207.31000006198883,678.9666635990143,18.909584,15.623333,False
3158805.0,Santana do Jacaré,MG,ST-MOi,ST,6.0,MO,4.0,i,235.95999531820416,672.5333347320557,20.188889,16.521667,False
3158904.0,Santana do Manhuaçu,MG,ST-MOi,ST,6.0,MO,4.0,i,201.5499981641769,292.5666699409485,20.741528,17.245,False
3158953.0,Santana do Paraíso,MG,TR-MOi,TR,7.0,MO,4.0,i,277.0499987602234,276.4333302974701,23.745695,20.913334,False
3159001.0,Santana do Riacho,MG,ST-MOi,ST,6.0,MO,4.0,i,224.16333432681856,568.733340665698,18.614445,15.24,False
3159100.0,Santana dos Montes,MG,ST-MOi,ST,6.0,MO,4.0,i,190.7966661453247,524.6333350539207,20.13514,16.776667,False
3159209.0,Santa Rita de Caldas,MG,ST-MOi,ST,6.0,MO,4.0,i,213.26333132386208,830.5000034570694,18.85486,15.54,False
3159308.0,Santa Rita de Jacutinga,MG,ST-MOi,ST,6.0,MO,4.0,i,176.01333409547806,601.9666691422462,19.332083,15.776667,False
3159357.0,Santa Rita de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,167.95999991893768,378.76666474342346,19.104445,15.555,False
3159407.0,Santa Rita de Ibitipoca,MG,ST-MOi,ST,6.0,MO,4.0,i,194.17999958992004,677.0999988913536,18.700695,15.591666,False
3159506.0,Santa Rita do Itueto,MG,TR-MOi,TR,7.0,MO,4.0,i,280.4433341026306,220.5,23.116667,20.058332,False
3159605.0,Santa Rita do Sapucaí,MG,ST-MOi,ST,6.0,MO,4.0,i,207.17333349585533,677.7999930381775,19.948473,15.858334,False
3159704.0,Santa Rosa da Serra,MG,ST-MOi,ST,6.0,MO,4.0,i,224.94999814033508,622.9666627049446,19.868195,16.408333,False
3159803.0,Santa Vitória,MG,TR-MOi,TR,7.0,MO,4.0,i,444.9766685962677,511.2666658461094,23.8625,20.941668,False
3159902.0,Santo Antônio do Amparo,MG,ST-MOi,ST,6.0,MO,4.0,i,226.0833288431168,776.0000091195107,19.609167,16.088333,False
3160009.0,Santo Antônio do Aventureiro,MG,ST-MOi,ST,6.0,MO,4.0,i,170.8433313369751,566.9000037908554,20.292639,16.84,False
3160108.0,Santo Antônio do Grama,MG,ST-MOi,ST,6.0,MO,4.0,i,220.08333536982536,356.49999940395355,21.314722,17.653334,False
3160207.0,Santo Antônio do Itambé,MG,ST-MOi,ST,6.0,MO,4.0,i,222.1866620182991,375.4666668921709,20.52875,16.685,False
3160306.0,Santo Antônio do Jacinto,MG,TR-SEi,TR,7.0,SE,3.0,i,413.8200035095215,73.09999990463257,22.10736,19.143333,False
3160405.0,Santo Antônio do Monte,MG,ST-MOi,ST,6.0,MO,4.0,i,249.306666508317,559.5999971926212,20.220833,16.686666,False
3160454.0,Santo Antônio do Retiro,MG,ST-SEi,ST,6.0,SE,3.0,i,627.5199995040894,132.03333142399788,21.356667,18.443333,False
3160504.0,Santo Antônio do Rio Abaixo,MG,ST-MOi,ST,6.0,MO,4.0,i,208.38666659593585,471.3666633814573,21.279583,17.465,False
3160603.0,Santo Hipólito,MG,TR-MOi,TR,7.0,MO,4.0,i,492.8166649341583,226.7000025138259,22.432917,18.996666,False
3160702.0,Santos Dumont,MG,ST-MOi,ST,6.0,MO,4.0,i,171.0166643857956,750.3999962806702,19.541111,16.51,False
3160801.0,São Bento Abade,MG,ST-MOi,ST,6.0,MO,4.0,i,247.3366660475731,678.666665315628,19.96375,16.301666,False
3160900.0,São Brás do Suaçuí,MG,ST-MOi,ST,6.0,MO,4.0,i,216.95333577133715,536.2333397865295,19.765833,16.431667,False
3160959.0,São Domingos das Dores,MG,ST-MOi,ST,6.0,MO,4.0,i,201.94999766349792,341.46666914224625,20.3125,16.968334,False
3161007.0,São Domingos do Prata,MG,ST-MOi,ST,6.0,MO,4.0,i,184.35666954517365,447.0333283543587,20.38611,16.746666,False
3161056.0,São Félix de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,292.27000427246094,230.8000042438507,21.889862,18.856667,False
3161106.0,São Francisco,MG,TR-SEi,TR,7.0,SE,3.0,i,591.7966604232788,105.40000116080046,24.525555,21.618334,False
3161205.0,São Francisco de Paula,MG,ST-MOi,ST,6.0,MO,4.0,i,235.79333767294884,680.4666623175144,19.86861,16.265,False
3161304.0,São Francisco de Sales,MG,TR-MOi,TR,7.0,MO,4.0,i,465.27000619471073,354.7666617631912,23.861944,20.625,False
3161403.0,São Francisco do Glória,MG,ST-MOi,ST,6.0,MO,4.0,i,200.6466628015041,368.9666640758514,19.579306,15.8,False
3161502.0,São Geraldo,MG,ST-MOi,ST,6.0,MO,4.0,i,233.1466648280621,402.1333335638046,20.546806,16.833334,False
3161601.0,São Geraldo da Piedade,MG,TR-MOi,TR,7.0,MO,4.0,i,308.7066683769226,246.1999949216843,23.935278,20.781666,False
3161650.0,São Geraldo do Baixio,MG,TR-MOi,TR,7.0,MO,4.0,i,319.1433343887329,212.36666429042816,23.511944,20.586666,False
3161700.0,São Gonçalo do Abaeté,MG,TR-MOi,TR,7.0,MO,4.0,i,405.37333142757416,339.66666546463966,22.477777,19.48,False
3161809.0,São Gonçalo do Pará,MG,ST-MOi,ST,6.0,MO,4.0,i,274.0933326482773,517.6666662991047,21.264584,17.78,False
3161908.0,São Gonçalo do Rio Abaixo,MG,ST-MOi,ST,6.0,MO,4.0,i,191.7333303317428,512.9333320856094,20.55236,16.966667,False
3162005.0,São Gonçalo do Sapucaí,MG,ST-MOi,ST,6.0,MO,4.0,i,221.69332779198885,663.6333448886871,20.05236,15.986667,False
3162104.0,São Gotardo,MG,ST-MOi,ST,6.0,MO,4.0,i,233.1699982881546,636.9666651785374,19.86764,16.631666,False
3162203.0,São João Batista do Glória,MG,ST-MOi,ST,6.0,MO,4.0,i,273.60666670650244,683.3666767179966,20.937084,17.126667,False
3162252.0,São João da Lagoa,MG,ST-MOi,ST,6.0,MO,4.0,i,445.503333568573,259.2666706517339,21.864166,18.84,False
3162302.0,São João da Mata,MG,ST-MOi,ST,6.0,MO,4.0,i,193.39333128929135,772.8999977111816,19.367779,15.653334,False
3162401.0,São João da Ponte,MG,TR-SEi,TR,7.0,SE,3.0,i,620.1233339309692,107.63333155214788,23.600555,20.868334,False
3162450.0,São João das Missões,MG,TR-SEi,TR,7.0,SE,3.0,i,675.0799961090088,97.30000115185976,23.601528,21.058332,False
3162500.0,São João del Rei,MG,ST-MOi,ST,6.0,MO,4.0,i,239.5133295059204,653.8666774332523,19.427917,16.011667,False
3162559.0,São João do Manhuaçu,MG,ST-MOi,ST,6.0,MO,4.0,i,155.5866709947586,393.833330988884,18.907917,15.1866665,False
3162575.0,São João do Manteninha,MG,TR-MOi,TR,7.0,MO,4.0,i,301.59333181381226,214.36666691303253,23.03514,20.091667,False
3162609.0,São João do Oriente,MG,TR-MOi,TR,7.0,MO,4.0,i,291.28666591644287,256.8666660785675,23.70514,20.748333,False
3162658.0,São João do Pacuí,MG,TR-SEi,TR,7.0,SE,3.0,i,524.6466617584229,145.9666653200984,22.965555,19.95,False
3162708.0,São João do Paraíso,MG,ST-SEi,ST,6.0,SE,3.0,i,719.7066745758057,71.3333330899477,21.464722,18.355,False
3162807.0,São João Evangelista,MG,ST-MOi,ST,6.0,MO,4.0,i,199.4600004553795,410.23332670331,20.199167,16.118334,False
3162906.0,São João Nepomuceno,MG,ST-MOi,ST,6.0,MO,4.0,i,213.1933363303542,492.2333361506462,21.476807,18.146667,False
3162922.0,São Joaquim de Bicas,MG,ST-MOi,ST,6.0,MO,4.0,i,257.9366660118103,576.5666612386703,21.234446,18.048334,False
3162948.0,São José da Barra,MG,ST-MOi,ST,6.0,MO,4.0,i,249.5699952468276,664.0666567087173,20.428751,16.623333,False
3162955.0,São José da Lapa,MG,ST-MOi,ST,6.0,MO,4.0,i,322.68666765093803,474.733322173357,21.54486,18.341667,False
3163003.0,São José da Safira,MG,TR-MOi,TR,7.0,MO,4.0,i,345.4066696166992,201.5666631758213,23.666111,20.31,False
3163102.0,São José da Varginha,MG,ST-MOi,ST,6.0,MO,4.0,i,307.6933313161135,510.6333307474852,21.12139,17.853333,False
3163201.0,São José do Alegre,MG,ST-MOi,ST,6.0,MO,4.0,i,201.0233344435692,663.7999986410141,19.850416,15.665,False
3163300.0,São José do Divino,MG,TR-SEi,TR,7.0,SE,3.0,i,329.79999923706055,179.43333059549332,23.503195,20.473333,False
3163409.0,São José do Goiabal,MG,TR-MOi,TR,7.0,MO,4.0,i,244.31333100795743,306.0333268046379,22.716528,19.305,False
3163508.0,São José do Jacuri,MG,ST-MOi,ST,6.0,MO,4.0,i,242.63332891464236,286.6333330273628,21.351112,17.476667,False
3163607.0,São José do Mantimento,MG,ST-MOi,ST,6.0,MO,4.0,i,225.46666598320007,261.1000009775162,21.628334,18.293333,False
3163706.0,São Lourenço,MG,ST-MOi,ST,6.0,MO,4.0,i,195.2399993389845,702.5000007748604,19.269722,14.635,False
3163805.0,São Miguel do Anta,MG,ST-MOi,ST,6.0,MO,4.0,i,204.79333172738552,402.39999836683273,19.738194,15.868333,False
3163904.0,São Pedro da União,MG,ST-MOi,ST,6.0,MO,4.0,i,231.99999564886093,731.4000158309937,19.063055,15.46,False
3164001.0,São Pedro dos Ferros,MG,TR-MOi,TR,7.0,MO,4.0,i,247.54666393995285,303.93333181738853,22.561945,19.126667,False
3164100.0,São Pedro do Suaçuí,MG,ST-MOi,ST,6.0,MO,4.0,i,254.01000022888184,276.70000198483467,21.734444,17.883333,False
3164209.0,São Romão,MG,TR-SEi,TR,7.0,SE,3.0,i,533.7833347320557,139.9333337135613,24.085833,20.906666,False
3164308.0,São Roque de Minas,MG,ST-MOi,ST,6.0,MO,4.0,i,204.50000110268596,818.8666639328003,18.347084,15.006666,False
3164407.0,São Sebastião da Bela Vista,MG,ST-MOi,ST,6.0,MO,4.0,i,205.9066659510136,685.000007390976,20.05236,16.005,False
3164431.0,São Sebastião da Vargem Alegre,MG,ST-MOi,ST,6.0,MO,4.0,i,189.43333423137665,456.5999988913536,19.481806,15.786667,False
3164472.0,São Sebastião do Anta,MG,ST-MOi,ST,6.0,MO,4.0,i,197.9899971485138,346.5333328843117,20.144167,16.789999,False
3164506.0,São Sebastião do Maranhão,MG,ST-SEi,ST,6.0,SE,3.0,i,278.16666555404663,196.20000159740448,21.985277,18.3,False
3164605.0,São Sebastião do Oeste,MG,ST-MOi,ST,6.0,MO,4.0,i,259.3499999642372,544.6666624546051,20.750555,17.166666,False
3164704.0,São Sebastião do Paraíso,MG,ST-MOi,ST,6.0,MO,4.0,i,274.7966645658016,708.1000043749809,20.26111,16.796667,False
3164803.0,São Sebastião do Rio Preto,MG,ST-MOi,ST,6.0,MO,4.0,i,214.24999958602712,453.66667430102825,21.390417,17.568333,False
3164902.0,São Sebastião do Rio Verde,MG,ST-MOi,ST,6.0,MO,4.0,i,191.85000394284725,665.2333344817162,19.322222,14.6,False
3165008.0,São Tiago,MG,ST-MOi,ST,6.0,MO,4.0,i,231.42999935150144,785.3333365321159,19.594584,16.18,False
